Market Price,Rarity_Common,Rarity_Holo Rare,Rarity_Prism Rare,Rarity_Promo,Rarity_Rare,Rarity_Rare Ace,Rarity_Rare BREAK,Rarity_Secret Rare,Rarity_Shiny Holo Rare,Rarity_Ultra Rare,Rarity_Uncommon,Card Type_Item,Card Type_Pokemon,Card Type_Stadium,Card Type_Supporter,Card Type_Tool
17.04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.97,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.96,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16.95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16.93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.92,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.92,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.89,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.86,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.79,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.78,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.71,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16.71,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16.69,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.67,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.66,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.66,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.59,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16.58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16.47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16.44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16.24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16.16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16.07,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16.05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.02,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16.01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16.01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.99,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.94,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.93,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.86,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.83,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.81,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.78,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.74,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.71,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.68,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.68,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.67,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.63,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.61,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.58,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.57,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.49,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.42,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15.41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.38,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15.38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15.33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.29,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.09,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15.05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.02,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15.01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.96,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14.95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.93,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14.87,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
14.87,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14.82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.77,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14.76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.73,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.72,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.71,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.69,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.64,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14.63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.63,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.61,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14.58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.52,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14.49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.42,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14.31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14.28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.26,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14.22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.03,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.03,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.02,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14.01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.97,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.94,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.94,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.94,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.93,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.87,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.87,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.86,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
13.86,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.86,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13.85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.83,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.82,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.82,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.79,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.73,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.73,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13.72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.66,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
13.65,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13.65,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.65,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.63,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.63,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.61,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.58,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13.53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.39,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13.36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13.34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13.28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13.11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.08,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.07,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13.06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.06,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.02,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.96,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.94,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12.91,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.91,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.89,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.87,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.86,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.83,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.73,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.71,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.67,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.66,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12.66,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12.64,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.64,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.61,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.59,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12.55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12.44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.43,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12.43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12.38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.36,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12.35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12.35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12.24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12.24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.09,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12.06,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
